code_asset,id_item,id_shop,id_cabang,id_category_asset,id_unit,asset_name,nilai_buku,status,timestamp,user_update,keterangan
PLAD/MJSTP/NN,768,2388,0,10,24,MEJA SATPAM,0,Active,11/23/2018 11:20,0,\N
PLAD/MJSPR/NN,769,2388,0,10,24,MEJA SPAREPART,0,Active,11/23/2018 11:20,0,\N
PLAD/MJSPR/KRISBOW,770,2388,0,10,24,MEJA SPAREPART KRISBOW,0,Active,11/23/2018 11:20,0,\N
PLBK/ROOCB/KRISBOW,771,2388,0,5,24,ROOLER CABINET 4 DRAW KRISBOW,0,Active,11/23/2018 11:20,0,\N
PLBK/ROOCB/KERNEL,772,2388,0,5,24,ROOLER CABINET 4 DRAW KERNEL,0,Active,11/23/2018 11:20,0,\N
PLBK/ROOCB/NN,773,2388,0,5,24,ROOLER CABINET 4 DRAW,0,Active,11/23/2018 11:20,0,\N
PLBK/ROOCB/TEKIRO,774,2388,0,5,24,ROOLER CABINET 4 DRAW TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/MSPRG/NN,775,2388,0,5,24,MESIN PURGING DIESEL,0,Active,11/23/2018 11:20,0,\N
PLBK/MSPRG/BLUECHEM,776,2388,0,5,24,MESIN PURGING DIESEL BLUE CHEM,0,Active,11/23/2018 11:20,0,\N
MSBK/MSPLS/KRISBOW,777,2388,0,9,24,MESIN POLES,0,Active,11/23/2018 11:20,0,\N
MSBK/MSPLS/MAKITA/PV,778,2388,0,9,24,MESIN POLES MAKITA PV7000C,0,Active,11/23/2018 11:20,0,\N
MSBK/MSBBD/PROCUT/PF,779,2388,0,9,24,MESIN BUBUT DISK PRO CUT PFM 9.0,0,Active,11/23/2018 11:20,0,\N
MSBK/MSNCC/AQUA/QW78,780,2388,0,9,24,MESIN CUCI AQUA QW-781XT,0,Active,11/23/2018 11:20,0,\N
MSBK/MSNCC/SHARP/EST,781,2388,0,9,24,MESIN CUCI SHARP ES-T85MW,0,Active,11/23/2018 11:20,0,\N
PLBK/MSPRS/AUTOPROUP,782,2388,0,5,24,MESIN PRESS AUTO PRO UP,0,Active,11/23/2018 11:20,0,\N
PLBK/MSPRS/KERNEL,783,2388,0,5,24,MESIN PRESS KERNEL,0,Active,11/23/2018 11:20,0,\N
PLBK/MSPRS/HYDRAULIC,784,2388,0,5,24,MESIN PRESS HYDRAULIC PRESS,0,Active,11/23/2018 11:20,0,\N
PLBK/METRN/NN,785,2388,0,5,24,METERAN,0,Active,11/23/2018 11:20,0,\N
PLBK/METRN/LIANGJIN,786,2388,0,5,24,METERAN LIANGJIN,0,Active,11/23/2018 11:20,0,\N
PLBK/METRN/TEKIRO,787,2388,0,5,24,METERAN TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/METRN/TORA,788,2388,0,5,24,METERAN TORA,0,Active,11/23/2018 11:20,0,\N
PLBK/MICRF/NN,789,2388,0,5,24,MICROFON,0,Active,11/23/2018 11:20,0,\N
PLBK/MNCTS/NN,790,2388,0,5,24,MINI CLAMP TESTER,0,Active,11/23/2018 11:20,0,\N
PLAD/MNYDT/KRISBOW,791,2388,0,10,24,MONEY DETECTOR KRISBOW,0,Active,11/23/2018 11:20,0,\N
PLAD/MNYDT/NN,792,2388,0,10,24,MONEY DETECTOR,0,Active,11/23/2018 11:20,0,\N
PLBK/MLTST/KRISBOW,793,2388,0,5,24,MULTITESTER KRISBOW,0,Active,11/23/2018 11:20,0,\N
PLBK/MLTDG/SANWA,794,2388,0,5,24,MULTITESTER DIGITAL SANWA,0,Active,11/23/2018 11:20,0,\N
PLBK/MLTAG/SANWA,795,2388,0,5,24,MULTITESTER ANALOG SANWA,0,Active,11/23/2018 11:20,0,\N
PLBK/MNSCD/NN,796,2388,0,5,24,MINUS SCREWDRIVER,0,Active,11/23/2018 11:20,0,\N
PLBK/PLSCD/NN,797,2388,0,5,24,PLUS SCREWDRIVER,0,Active,11/23/2018 11:20,0,\N
PLBK/IMPDR/FACOM,798,2388,0,5,24,IMPACT DRIVER FACOM,0,Active,11/23/2018 11:20,0,\N
PLBK/IMPDR/TEKIRO,799,2388,0,5,24,IMPACT DRIVER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/IMPDR/KTC,800,2388,0,5,24,IMPACT DRIVER KTC,0,Active,11/23/2018 11:20,0,\N
PLBK/IMPDR/NN,801,2388,0,5,24,IMPACT DRIVER,0,Active,11/23/2018 11:20,0,\N
PLBK/GTSCD/TEKIRO/SE,802,2388,0,5,24,GO THRU SCREWDRIVER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/MNSCD/TEKIRO/SE,803,2388,0,5,24,MINUS SCREWDRIVER SET TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/PLSCD/TEKIRO/SE,804,2388,0,5,24,PLUS SCREWDRIVER SET TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/MNSCD/NN/SET,805,2388,0,5,24,MINUS SCREWDRIVER SET,0,Active,11/23/2018 11:20,0,\N
PLBK/SCSCW/SEDY,806,2388,0,5,24,SOCK SCREWDRIVER SEDY,0,Active,11/23/2018 11:20,0,\N
PLBK/SCSCW/TMC,807,2388,0,5,24,SOCK SCREWDRIVER TMC,0,Active,11/23/2018 11:20,0,\N
PLBK/SCSCW/TEKIRO,808,2388,0,5,24,SOCK SCREWDRIVER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/OICNW/CLY,809,2388,0,5,24,OIL CAN CLY,0,Active,11/23/2018 11:20,0,\N
PLBK/OICNW/WERKLINE,810,2388,0,5,24,OIL CAN WERKLINE,0,Active,11/23/2018 11:20,0,\N
PLBK/OICNW/TEKIRO,811,2388,0,5,24,OIL CAN TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/OICNW/GLX,812,2388,0,5,24,OIL CAN GLX,0,Active,11/23/2018 11:20,0,\N
PLBK/OICNW/NN,813,2388,0,5,24,OIL CAN,0,Active,11/23/2018 11:20,0,\N
PLBK/HAMMR/TEKIRO,814,2388,0,5,24,HAMMER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/HAMMR/KTC,815,2388,0,5,24,HAMMER KTC,0,Active,11/23/2018 11:20,0,\N
PLBK/HAMMR/TOMECO,816,2388,0,5,24,HAMMER TOMECO,0,Active,11/23/2018 11:20,0,\N
PLBK/HAMMR/NN,817,2388,0,5,24,HAMMER,0,Active,11/23/2018 11:20,0,\N
PLBK/PLHMR/NN,818,2388,0,5,24,PLASTIC HAMMER,0,Active,11/23/2018 11:20,0,\N
PLBK/PLHMR/TEKIRO,819,2388,0,5,24,PLASTIC HAMMER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLAD/PPNIN/NN,820,2388,0,10,24,PAPAN INFORMASI,0,Active,11/23/2018 11:20,0,\N
PLBK/PNMOI/YAMATAKA,821,2388,0,5,24,PENAMPUNG OLI YAMATAKA,0,Active,11/23/2018 11:20,0,\N
PLBK/PNGBS/NN,822,2388,0,5,24,PENGGARIS BESI,0,Active,11/23/2018 11:20,0,\N
PLBK/PRSCV/BOS,823,2388,0,5,24,PERSENELING COVER BOS,0,Active,11/23/2018 11:20,0,\N
PLBK/PSTRC/NN,824,2388,0,5,24,PISTON RING COMPRESSOR,0,Active,11/23/2018 11:20,0,\N
PLBK/PSTRC/TEKIRO,825,2388,0,5,24,PISTON RING COMPRESSOR TEKIRO,0,Active,11/23/2018 11:20,0,\N
MSBK/POMPA/SHIMIZU/J,826,2388,0,9,24,POMPA AIR SHIMIZU JET1088BIT,0,Active,11/23/2018 11:20,0,\N
MSBK/POMPA/SHIMIZU,827,2388,0,9,24,POMPA AIR SHIMIZU,0,Active,11/23/2018 11:20,0,\N
MSBK/POMPA/MORRIS,828,2388,0,9,24,POMPA AIR MORRIS,0,Active,11/23/2018 11:20,0,\N
MSBK/POMPA/WASSER,829,2388,0,9,24,POMPA AIR WASSER,0,Active,11/23/2018 11:20,0,\N
MSBK/POMPA/NN,830,2388,0,9,24,POMPA AIR,0,Active,11/23/2018 11:20,0,\N
MSBK/POMPA/GRUNFOS,831,2388,0,9,24,POMPA AIR GRUNFOS,0,Active,11/23/2018 11:20,0,\N
PLBK/GREGN/NN,832,2388,0,5,24,GREASE GUN,0,Active,11/23/2018 11:20,0,\N
PLBK/GREGN/TEKIRO,833,2388,0,5,24,GREASE GUN TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/HNOIP/NN,834,2388,0,5,24,HAND OIL PUMP,0,Active,11/23/2018 11:20,0,\N
PLBK/HNOIP/YAMASAKI,835,2388,0,5,24,HAND OIL PUMP YAMASAKI,0,Active,11/23/2018 11:20,0,\N
PLBK/HNOIP/TEKIRO,836,2388,0,5,24,HAND OIL PUMP TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/OISCG/NN,837,2388,0,5,24,OIL SUCTION GUN,0,Active,11/23/2018 11:20,0,\N
PLBK/OISCG/TEKIRO,838,2388,0,5,24,OIL SUCTION GUN TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/OISCG/WORKLINE,839,2388,0,5,24,OIL SUCTION GUN WORKLINE,0,Active,11/23/2018 11:20,0,\N
PLBK/BLJSP/TEKIRO,840,2388,0,5,24,BALL JOINT SEPARATOR TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/PRSAB/NN,841,2388,0,5,24,PRESS SOCK ABSORBER,0,Active,11/23/2018 11:20,0,\N
PLBK/RDPLT/KRISBOW,842,2388,0,5,24,RADIATOR PRESSURE TESTER KRISBOW,0,Active,11/23/2018 11:20,0,\N
PLBK/RDPLT/TEKIRO,843,2388,0,5,24,RADIATOR PRESSURE TESTER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/RDPLT/NN,844,2388,0,5,24,RADIATOR PRESSURE TESTER,0,Active,11/23/2018 11:20,0,\N
PLBK/BNVAS/IRWIN,845,2388,0,5,24,BENCH VICE ALL STELL IRWIN,0,Active,11/23/2018 11:20,0,\N
PLBK/BNVAS/KRISBOW,846,2388,0,5,24,BENCH VICE ALL STELL KRISBOW,0,Active,11/23/2018 11:20,0,\N
PLBK/BNVAS/NN,847,2388,0,5,24,BENCH VICE ALL STELL,0,Active,11/23/2018 11:20,0,\N
PLBK/BNVAS/TEKIRO,848,2388,0,5,24,BENCH VICE ALL STELL TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/BNVAS/BOSCH,849,2388,0,5,24,BENCH VICE ALL STELL BOSCH,0,Active,11/23/2018 11:20,0,\N
PLAD/RAKDK/MALCA,850,2388,0,10,24,RAK DOKUMEN MALCA,0,Active,11/23/2018 11:20,0,\N
PLBK/RACHD/KTC,851,2388,0,5,24,RACHET HANDLE KTC,0,Active,11/23/2018 11:20,0,\N
PLBK/RACHD/TEKIRO,852,2388,0,5,24,RACHET HANDLE TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/FLXRC/FACOM,853,2388,0,5,24,FLEXIBLE HEAD RACHET,0,Active,11/23/2018 11:20,0,\N
PLBK/RACPJ/NN,854,2388,0,5,24,RACHET HANDLE PANJANG,0,Active,11/23/2018 11:20,0,\N
PLBK/RACSD/NN,855,2388,0,5,24,RACHET HANDLE SEDANG,0,Active,11/23/2018 11:20,0,\N
PLBK/RFGRC/HESBON/SP,856,2388,0,5,24,REFRIGERANT RECYCLER HESBON SPEED TOOL,0,Active,11/23/2018 11:20,0,\N
PLBK/RCECK/MAIHO,857,2388,0,5,24,RICE COOKER MAIHO,0,Active,11/23/2018 11:20,0,\N
PLBK/UNIJO/KTC,858,2388,0,5,24,UNIVERSAL JOINT KTC,0,Active,11/23/2018 11:20,0,\N
PLBK/UNIJO/FACOM,859,2388,0,5,24,UNIVERSAL JOINT FACOM,0,Active,11/23/2018 11:20,0,\N
PLBK/EXTBR/NN/75,860,2388,0,5,24,EXTENSION BAR 75,0,Active,11/23/2018 11:20,0,\N
PLBK/EXTBR/NN/150,861,2388,0,5,24,EXTENSION BAR 150,0,Active,11/23/2018 11:20,0,\N
PLBK/EXTBR/KTC/75,862,2388,0,5,24,EXTENSION BAR 75 KTC,0,Active,11/23/2018 11:20,0,\N
PLBK/EXTBR/KTC/150,863,2388,0,5,24,EXTENSION BAR 150 KTC,0,Active,11/23/2018 11:20,0,\N
PLBK/EXTBR/TEKIRO/75,864,2388,0,5,24,EXTENSION BAR 75 TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/EXTBR/TEKIRO/15,865,2388,0,5,24,EXTENSION BAR 150 TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/SEACV/BOS,866,2388,0,5,24,SEAT COVER BOS,0,Active,11/23/2018 11:20,0,\N
PLBK/SLGSP/NN,867,2388,0,5,24,SELANG SPIRAL,0,Active,11/23/2018 11:20,0,\N
PLBK/SENTR/NN,868,2388,0,5,24,SENTER,0,Active,11/23/2018 11:20,0,\N
PLBK/MATBR/NACHI,869,2388,0,5,24,MATA BOR NACHI,0,Active,11/23/2018 11:20,0,\N
PLBK/MATBR/TEKIRO,870,2388,0,5,24,MATA BOR TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/SCABS/NN,871,2388,0,5,24,SHOCK ABSORBER,0,Active,11/23/2018 11:20,0,\N
PLBK/VERCA/NN,872,2388,0,5,24,VERNIER CALIPER,0,Active,11/23/2018 11:20,0,\N
PLBK/VERCA/TEKIRO,873,2388,0,5,24,VERNIER CALIPER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/VERCA/MITUTOYO,874,2388,0,5,24,VERNIER CALIPER MITUTOYO,0,Active,11/23/2018 11:20,0,\N
PLBK/SLEPR/TEKIRO,875,2388,0,5,24,SLEEPER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/SLDTH/TEKIRO,876,2388,0,5,24,SLEEDING TEE HANDLE 1/2,0,Active,11/23/2018 11:20,0,\N
PLBK/FLNJW/TEKIRO,877,2388,0,5,24,FLANGE AXLE AND JAW PULLER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/FLNJW/JTC,878,2388,0,5,24,FLANGE AXLE AND JAW PULLER JTC,0,Active,11/23/2018 11:20,0,\N
PLBK/FLNJW/NN,879,2388,0,5,24,FLANGE AXLE AND JAW PULLER,0,Active,11/23/2018 11:20,0,\N
PLBK/SNPRP/TEKIRO/EB,880,2388,0,5,24,SNAP RING PLIER EB TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/SNPRP/TEKIRO/ES,881,2388,0,5,24,SNAP RING PLIER ES TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/SNPRP/TEKIRO/IB,882,2388,0,5,24,SNAP RING PLIER IB TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/SNPRP/TEKIRO/IS,883,2388,0,5,24,SNAP RING PLIER IS TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/SNPRP/KTC/EB,884,2388,0,5,24,SNAP RING PLIER EB KTC,0,Active,11/23/2018 11:20,0,\N
PLBK/SNPRP/KTC/ES,885,2388,0,5,24,SNAP RING PLIER ES KTC,0,Active,11/23/2018 11:20,0,\N
PLBK/SNPRP/KTC/IB,886,2388,0,5,24,SNAP RING PLIER IB KTC,0,Active,11/23/2018 11:20,0,\N
PLBK/SNPRP/KTC/IS,887,2388,0,5,24,SNAP RING PLIER IS KTC,0,Active,11/23/2018 11:20,0,\N
PLBK/SNPRP/FACOM/EB,888,2388,0,5,24,SNAP RING PLIER EB FACOM,0,Active,11/23/2018 11:20,0,\N
PLBK/SNPRP/FACOM/ES,889,2388,0,5,24,SNAP RING PLIER ES FACOM,0,Active,11/23/2018 11:20,0,\N
PLBK/SNPRP/FACOM/IB,890,2388,0,5,24,SNAP RING PLIER IB FACOM,0,Active,11/23/2018 11:20,0,\N
PLBK/SNPRP/FACOM/IS,891,2388,0,5,24,SNAP RING PLIER IS FACOM,0,Active,11/23/2018 11:20,0,\N
PLBK/SOCAD/TEKIRO,892,2388,0,5,24,SOCKET ADAPTOR TEKIRO,0,Active,11/23/2018 11:20,0,\N
MSBK/SOLDR/NN,893,2388,0,9,24,SOLDER,0,Active,11/23/2018 11:20,0,\N
MSBK/SOLDR/VIPER,894,2388,0,9,24,SOLDER VIPER,0,Active,11/23/2018 11:20,0,\N
MSBK/SOLDR/ROCIA,895,2388,0,9,24,SOLDER ROCIA,0,Active,11/23/2018 11:20,0,\N
PLBK/SPEAK/NN,896,2388,0,5,24,SPEAKER,0,Active,11/23/2018 11:20,0,\N
PLBK/STRCV/BOS,897,2388,0,5,24,STEER COVER BOS,0,Active,11/23/2018 11:20,0,\N
PLBK/STTMS/NN,898,2388,0,5,24,STETOSKOP MESIN,0,Active,11/23/2018 11:20,0,\N
PLBK/STTMS/TAIYO,899,2388,0,5,24,STETOSKOP MESIN TAIYO,0,Active,11/23/2018 11:20,0,\N
PLBK/MGNPL/FACOM,900,2388,0,5,24,MAGNETIC PLUNGER FACOM,0,Active,11/23/2018 11:20,0,\N
PLBK/MGNPL/KTC,901,2388,0,5,24,MAGNETIC PLUNGER KTC,0,Active,11/23/2018 11:20,0,\N
PLBK/MGNPL/NN,902,2388,0,5,24,MAGNETIC PLUNGER,0,Active,11/23/2018 11:20,0,\N
PLBK/MGNPL/SELLERY,903,2388,0,5,24,MAGNETIC PLUNGER SELLERY,0,Active,11/23/2018 11:20,0,\N
PLBK/MGNPL/TEKIRO,904,2388,0,5,24,MAGNETIC PLUNGER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/TNGAM/SANWA,905,2388,0,5,24,TANG AMPERE SANWA,0,Active,11/23/2018 11:20,0,\N
PLBK/CRMTW/NN,906,2388,0,5,24,CRIMPING TOOLS WIRE,0,Active,11/23/2018 11:20,0,\N
PLBK/CRMTWTEKIRO,907,2388,0,5,24,CRIMPING TOOLS WIRE TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/CRMTW/SELLERY,908,2388,0,5,24,CRIMPING TOOLS WIRE SELLERY,0,Active,11/23/2018 11:20,0,\N
PLBK/LINSP/NN,909,2388,0,5,24,LINESMAN PLIER,0,Active,11/23/2018 11:20,0,\N
PLBK/LINSP/KTC,910,2388,0,5,24,LINESMAN PLIER,0,Active,11/23/2018 11:20,0,\N
PLBK/LINSP/LIPRO,911,2388,0,5,24,LINESMAN PLIER LIPRO,0,Active,11/23/2018 11:20,0,\N
PLBK/LINSP/TEKIRO,912,2388,0,5,24,LINESMAN PLIER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/LINSP/TAKEDA,913,2388,0,5,24,LINESMAN PLIER TAKEDA,0,Active,11/23/2018 11:20,0,\N
PLBK/LONSP/MULTIPRO,914,2388,0,5,24,LONG NOSE PLIER MULTIPRO,0,Active,11/23/2018 11:20,0,\N
PLBK/LONSP/TEKIRO,915,2388,0,5,24,LONG NOSE PLIER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/LONSP/PROHEX,916,2388,0,5,24,LONG NOSE PLIER PROHEX,0,Active,11/23/2018 11:20,0,\N
PLBK/LONSP/NN,917,2388,0,5,24,LONG NOSE PLIER,0,Active,11/23/2018 11:20,0,\N
PLBK/DIAGP/NN,918,2388,0,5,24,DIAGONAL PLIER,0,Active,11/23/2018 11:20,0,\N
PLBK/DIAGP/TEKIRO,919,2388,0,5,24,DIAGONAL PLIER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/DIAGP/LIPRO,920,2388,0,5,24,DIAGONAL PLIER LIPRO,0,Active,11/23/2018 11:20,0,\N
PLBK/HNRVT/NN,921,2388,0,5,24,HAND RIVETER,0,Active,11/23/2018 11:20,0,\N
PLBK/HNRVT/LOBSTER,922,2388,0,5,24,HAND RIVETER LOBSTER,0,Active,11/23/2018 11:20,0,\N
TKR/TANG/TUTUP,923,2388,0,5,24,Tekiro Tang Snap Ring Tutup,0,Active,11/23/2018 11:20,0,\N
KNC/BS/19MM,924,2388,0,5,24,Kunci Besi 19mm,0,Active,11/23/2018 11:20,0,\N
PLBK/LOCGP/NN,925,2388,0,5,24,LOCKING GRIP PLIER,0,Active,11/23/2018 11:20,0,\N
PLBK/LOCGP/KTC,926,2388,0,5,24,LOCKING GRIP PLIER KTC,0,Active,11/23/2018 11:20,0,\N
PLBK/LOCGP/TEKIRO,927,2388,0,5,24,LOCKING GRIP PLIER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/LOCGP/MATSU,928,2388,0,5,24,LOCKING GRIP PLIER MATSU,0,Active,11/23/2018 11:20,0,\N
PLBK/LOCGP/LIPPRO,929,2388,0,5,24,LOCKING GRIP PLIER LIPPRO,0,Active,11/23/2018 11:20,0,\N
PLBK/LOCGP/KRISBOW,930,2388,0,5,24,LOCKING GRIP PLIER KRISBOW,0,Active,11/23/2018 11:20,0,\N
PLBK/WTRPL/NN,931,2388,0,5,24,WATER PUMP PLIER,0,Active,11/23/2018 11:20,0,\N
PLBK/WTRPL/KTC,932,2388,0,5,24,WATER PUMP PLIER KTC,0,Active,11/23/2018 11:20,0,\N
PLBK/WTRPL/VPR,933,2388,0,5,24,WATER PUMP PLIER VPR,0,Active,11/23/2018 11:20,0,\N
PLBK/WTRPL/TEKIRO,934,2388,0,5,24,WATER PUMP PLIER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/TWRPC/TEKIRO,935,2388,0,5,24,TOWER PINCER,0,Active,11/23/2018 11:20,0,\N
PLBK/TGLPT/NN,936,2388,0,5,24,TANGGA LIPAT,0,Active,11/23/2018 11:20,0,\N
PLBK/TGLPT/ACE,937,2388,0,5,24,TANGGA LIPAT ACE,0,Active,11/23/2018 11:20,0,\N
PLBK/TGLPT/KRISBOW,938,2388,0,5,24,TANGGA LIPAT KRISBOW,0,Active,11/23/2018 11:20,0,\N
PLBK/TGLPT/FORTUNA,939,2388,0,5,24,TANGGA LIPAT FORTUNA,0,Active,11/23/2018 11:20,0,\N
PLBK/TPNDI/JTC/SET,940,2388,0,5,24,TAP AND DIE SET,0,Active,11/23/2018 11:20,0,\N
PLBK/TPNDI/NN/SET,941,2388,0,5,24,TAP AND DIE SET,0,Active,11/23/2018 11:20,0,\N
TELE/TLPHN/FAVORITE/,942,2388,0,32,24,TELEPHONE FAVORITE FT 888 LMID,0,Active,11/23/2018 11:20,0,\N
TELE/TLPHN/SAHTEL,943,2388,0,32,24,TELEPHONE SAH TEL,0,Active,11/23/2018 11:20,0,\N
TELE/TLPHN/PANASONIC,944,2388,0,32,24,TELEPHONE PANASONIC,0,Active,11/23/2018 11:20,0,\N
TELE/TLPHN/PANASONIC,945,2388,0,32,24,TELEPHONE PANASONIC KX-T7730,0,Active,11/23/2018 11:20,0,\N
TELE/TLPHN/PANASONIC,946,2388,0,32,24,TELEPHONE PANASONIC KT-TS505MXW,0,Active,11/23/2018 11:20,0,\N
TELE/TLPHN/TORIPHONE,947,2388,0,32,24,TELEPHONE TORIPHONE,0,Active,11/23/2018 11:20,0,\N
PLAD/TRMSA/KRISBOW,948,2388,0,10,24,TERMOS AIR KRISBOW,0,Active,11/23/2018 11:20,0,\N
PLBK/TESPN/TEKIRO,949,2388,0,5,24,TESPEN TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/TESPN/NN,950,2388,0,5,24,TESPEN,0,Active,11/23/2018 11:20,0,\N
PLBK/DIGTH/KRISBOW,951,2388,0,5,24,DIGITAL THERMOMETER KRISBOW,0,Active,11/23/2018 11:20,0,\N
PLBK/DIGTH/RAYTEK,952,2388,0,5,24,DIGITAL THERMOMETER RAYTEK,0,Active,11/23/2018 11:20,0,\N
PLBK/TRKPR/NN,953,2388,0,5,24,TREKER PER,0,Active,11/23/2018 11:20,0,\N
PLBK/TRKPR/TEKIRO,954,2388,0,5,24,TREKER PER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/TRKRM/TEKIRO,955,2388,0,5,24,TREKER REM TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/BEAPL/TEKIRO,956,2388,0,5,24,BEARING PULLER TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/BEAPL/KTC,957,2388,0,5,24,BEARING PULLER KTC,0,Active,11/23/2018 11:20,0,\N
PLBK/BEAPL/NN,958,2388,0,5,24,BEARING PULLER,0,Active,11/23/2018 11:20,0,\N
PLBK/BEAPT/NN,959,2388,0,5,24,BEARING PILOT,0,Active,11/23/2018 11:20,0,\N
PLBK/TRAPL/TEKIRO,960,2388,0,5,24,THREE ARM PLIERS,0,Active,11/23/2018 11:20,0,\N
PLBK/PROLV/TEKIRO/SE,961,2388,0,5,24,PROFESSIONAL LEVEL,0,Active,11/23/2018 11:20,0,\N
PLBK/TORRA/PENGUIN,962,2388,0,5,24,TORRENT AIR PENGUIN,0,Active,11/23/2018 11:20,0,\N
PLBK/TORRA/EXCELL,963,2388,0,5,24,TORRENT AIR EXCELL,0,Active,11/23/2018 11:20,0,\N
PLBK/TOOLB/NN,964,2388,0,5,24,TOOL BOX SUSUN,0,Active,11/23/2018 11:20,0,\N
PLBK/TRNSJ/NN,965,2388,0,5,24,TRANSMISSION JACK,0,Active,11/23/2018 11:20,0,\N
PLBK/TRNSJ/TAKEDA,966,2388,0,5,24,TRANSMISSION JACK TAKEDA,0,Active,11/23/2018 11:20,0,\N
PLBK/TRNSJ/KERNEL,967,2388,0,5,24,TRANSMISSION JACK KERNEL,0,Active,11/23/2018 11:20,0,\N
PLBK/TRLPR/NN,968,2388,0,5,24,TROLI PART,0,Active,11/23/2018 11:20,0,\N
PLBK/TRLPR/ROVEGA,969,2388,0,5,24,TROLI PART ROVEGA,0,Active,11/23/2018 11:20,0,\N
MSBK/VCCTN/MANOTEC/C,970,2388,0,9,24,VACUUM CLEANER TUNE UP MANOTEC CHF1034,0,Active,11/23/2018 11:20,0,\N
MSBK/VCCTN/NN,971,2388,0,9,24,VACUUM CLEANER TUNE UP,0,Active,11/23/2018 11:20,0,\N
PLBK/VLSPC/TEKIRO,972,2388,0,5,24,VALVE SPRING COMPRESSOR TEKIRO,0,Active,11/23/2018 11:20,0,\N
PLBK/VSLTM/BOS,973,2388,0,5,24,VISUAL TIME BOS,0,Active,11/23/2018 11:20,0,\N
PLBK/WTRPS/NN,974,2388,0,5,24,WATER PASS,0,Active,11/23/2018 11:20,0,\N
PLBK/WTRPS/KRISBOW,975,2388,0,5,24,WATER PASS KRISBOW,0,Active,11/23/2018 11:20,0,\N
PLAD/WHTEB/NN,976,2388,0,10,24,WHITEBOARD,0,Active,11/23/2018 11:20,0,\N
PLAD/WHTEB/SAKANA,977,2388,0,10,24,WHITEBOARD SAKANA,0,Active,11/23/2018 11:20,0,\N
PLAD/WHTEB/SAKURA,978,2388,0,10,24,WHITEBOARD SAKURA,0,Active,11/23/2018 11:20,0,\N
PRPIT-PRP-0001,979,2388,98,37,29,KABEL UTP CAT 6 BIRU,0,Active,12/5/2018 10:50,617,
PRPIT-PRP-0003,980,2388,98,38,24,POWER DISTRIBUTION 8 COLOKAN SERVER,0,Active,12/5/2018 11:02,617,
